ISSN-year_tag,count_Dimensions,fixed_from,database_Dimensions,database_OpenAlex,count_OpenAlex,year,Dim/OpenAlex,ISSN
2296-665X_2021,630,,Dimensions,OpenAlex,645,2021,0.9767441860465116,2296-665X
2296-665X_2022,2461,,Dimensions,OpenAlex,2511,2022,0.9800876144962166,2296-665X
2296-665X_2023,1264,,Dimensions,OpenAlex,1317,2023,0.9597570235383447,2296-665X
2296-6846_2023,231,,Dimensions,OpenAlex,251,2023,0.9203187250996016,2296-6846
2296-701X_2019,470,,Dimensions,OpenAlex,490,2019,0.9591836734693877,2296-701X
2296-701X_2020,453,,Dimensions,OpenAlex,475,2020,0.9536842105263158,2296-701X
2296-701X_2021,918,,Dimensions,OpenAlex,953,2021,0.9632738719832109,2296-701X
2296-701X_2022,1215,,Dimensions,OpenAlex,1239,2022,0.9806295399515739,2296-701X
2296-701X_2023,981,,Dimensions,OpenAlex,996,2023,0.9849397590361446,2296-701X
2296-7745_2019,1061,,Dimensions,OpenAlex,1140,2019,0.9307017543859649,2296-7745
2296-7745_2020,1122,,Dimensions,OpenAlex,1163,2020,0.9647463456577816,2296-7745
2296-7745_2021,1934,,Dimensions,OpenAlex,1982,2021,0.9757820383451059,2296-7745
2296-7745_2022,2742,,Dimensions,OpenAlex,2777,2022,0.9873964710118833,2296-7745
2296-7745_2023,2032,,Dimensions,OpenAlex,2054,2023,0.9892891918208374,2296-7745
2296-8016_2019,327,,Dimensions,OpenAlex,331,2019,0.9879154078549849,2296-8016
2296-8016_2020,410,,Dimensions,OpenAlex,416,2020,0.9855769230769231,2296-8016
2296-8016_2021,566,,Dimensions,OpenAlex,569,2021,0.9947275922671354,2296-8016
2296-8016_2022,804,,Dimensions,OpenAlex,808,2022,0.995049505,2296-8016
2296-8016_2023,493,,Dimensions,OpenAlex,500,2023,0.986,2296-8016
2296-858X_2019,282,,Dimensions,OpenAlex,284,2019,0.9929577464788732,2296-858X
2296-858X_2020,940,,Dimensions,OpenAlex,1002,2020,0.938123752,2296-858X
2296-858X_2021,2709,,Dimensions,OpenAlex,2779,2021,0.9748110831234257,2296-858X
2296-858X_2022,3927,,Dimensions,OpenAlex,4000,2022,0.98175,2296-858X
2296-858X_2023,2500,,Dimensions,OpenAlex,2559,2023,0.9769441187964049,2296-858X
2296-861X_2019,179,,Dimensions,OpenAlex,183,2019,0.9781420765027322,2296-861X
2296-861X_2020,304,,Dimensions,OpenAlex,313,2020,0.9712460063897763,2296-861X
2296-861X_2021,1133,,Dimensions,OpenAlex,1152,2021,0.9835069444444444,2296-861X
2296-861X_2022,3150,,Dimensions,OpenAlex,3183,2022,0.9896324222431668,2296-861X
2296-861X_2023,1756,,Dimensions,OpenAlex,1779,2023,0.9870713884204609,2296-861X
2296-875X_2019,70,,Dimensions,OpenAlex,75,2019,0.9333333333333333,2296-875X
2296-875X_2020,146,,Dimensions,OpenAlex,150,2020,0.9733333333333334,2296-875X
2296-875X_2021,674,,Dimensions,OpenAlex,699,2021,0.9642346208869814,2296-875X
2296-875X_2022,1874,,Dimensions,OpenAlex,1914,2022,0.9791013584117032,2296-875X
2296-875X_2023,1143,,Dimensions,OpenAlex,1160,2023,0.9853448275862069,2296-875X
2296-889X_2019,135,,Dimensions,OpenAlex,143,2019,0.9440559440559441,2296-889X
2296-889X_2020,423,,Dimensions,OpenAlex,429,2020,0.986013986,2296-889X
2296-889X_2021,1281,,Dimensions,OpenAlex,1292,2021,0.9914860681114551,2296-889X
2296-889X_2022,1378,,Dimensions,OpenAlex,1385,2022,0.9949458483754513,2296-889X
2296-889X_2023,689,,Dimensions,OpenAlex,695,2023,0.9913669064748202,2296-889X
2296-9144_2019,137,,Dimensions,OpenAlex,139,2019,0.9856115107913669,2296-9144
2296-9144_2020,199,,Dimensions,OpenAlex,202,2020,0.9851485148514851,2296-9144
2296-9144_2021,383,,Dimensions,OpenAlex,390,2021,0.982051282,2296-9144
2296-9144_2022,346,,Dimensions,OpenAlex,351,2022,0.9857549857549858,2296-9144
2296-9144_2023,208,,Dimensions,OpenAlex,214,2023,0.9719626168224299,2296-9144
2296-987X_2019,75,,Dimensions,OpenAlex,78,2019,0.9615384615384616,2296-987X
2296-987X_2020,79,,Dimensions,OpenAlex,89,2020,0.8876404494382022,2296-987X
2296-987X_2021,222,,Dimensions,OpenAlex,237,2021,0.9367088607594937,2296-987X
2296-987X_2022,406,,Dimensions,OpenAlex,417,2022,0.973621103,2296-987X
2296-987X_2023,297,,Dimensions,OpenAlex,308,2023,0.9642857142857143,2296-987X
2297-055X_2019,173,,Dimensions,OpenAlex,178,2019,0.9719101123595506,2297-055X
2297-055X_2020,328,,Dimensions,OpenAlex,344,2020,0.9534883720930233,2297-055X
2297-055X_2021,1954,,Dimensions,OpenAlex,1993,2021,0.98043151,2297-055X
2297-055X_2022,3716,,Dimensions,OpenAlex,3780,2022,0.9830687830687831,2297-055X
2297-055X_2023,2191,,Dimensions,OpenAlex,2223,2023,0.9856050382366172,2297-055X
2297-1769_2019,561,,Dimensions,OpenAlex,583,2019,0.9622641509433962,2297-1769
2297-1769_2020,1107,,Dimensions,OpenAlex,1121,2020,0.9875111507582516,2297-1769
2297-1769_2021,1573,,Dimensions,OpenAlex,1599,2021,0.983739837,2297-1769
2297-1769_2022,2017,,Dimensions,OpenAlex,2037,2022,0.9901816396661758,2297-1769
2297-1769_2023,1517,,Dimensions,OpenAlex,1535,2023,0.9882736156351791,2297-1769
2297-3079_2019,62,,Dimensions,OpenAlex,64,2019,0.96875,2297-3079
2297-3079_2020,101,,Dimensions,OpenAlex,104,2020,0.9711538461538461,2297-3079
2297-3079_2021,111,,Dimensions,OpenAlex,111,2021,1,2297-3079
2297-3079_2022,119,,Dimensions,OpenAlex,120,2022,0.9916666666666667,2297-3079
2297-3079_2023,86,,Dimensions,OpenAlex,86,2023,1,2297-3079
2297-3362_2019,145,,Dimensions,OpenAlex,149,2019,0.9731543624161074,2297-3362
2297-3362_2020,192,,Dimensions,OpenAlex,197,2020,0.9746192893401016,2297-3362
2297-3362_2021,157,,Dimensions,OpenAlex,164,2021,0.9573170731707317,2297-3362
2297-3362_2022,274,,Dimensions,OpenAlex,282,2022,0.9716312056737588,2297-3362
2297-3362_2023,196,,Dimensions,OpenAlex,197,2023,0.9949238578680203,2297-3362
2297-4687_2019,62,,Dimensions,OpenAlex,64,2019,0.96875,2297-4687
2297-4687_2020,61,,Dimensions,OpenAlex,62,2020,0.9838709677419355,2297-4687
2297-4687_2021,82,,Dimensions,OpenAlex,85,2021,0.9647058823529412,2297-4687
2297-4687_2022,124,,Dimensions,OpenAlex,126,2022,0.9841269841269841,2297-4687
2297-4687_2023,146,,Dimensions,OpenAlex,147,2023,0.9931972789115646,2297-4687
2297-7775_2019,79,,Dimensions,OpenAlex,86,2019,0.9186046511627907,2297-7775
2297-7775_2020,107,,Dimensions,OpenAlex,116,2020,0.9224137931034483,2297-7775
2297-7775_2021,212,,Dimensions,OpenAlex,226,2021,0.9380530973451328,2297-7775
2297-7775_2022,204,,Dimensions,OpenAlex,217,2022,0.9400921658986175,2297-7775
2297-7775_2023,265,,Dimensions,OpenAlex,284,2023,0.9330985915492958,2297-7775
2297-8739_2019,80,,Dimensions,OpenAlex,58,2019,1.3793103448275863,2297-8739
2297-8739_2020,92,,Dimensions,OpenAlex,76,2020,1.2105263157894737,2297-8739
2297-8739_2021,273,,Dimensions,OpenAlex,255,2021,1.0705882352941176,2297-8739
2297-8739_2022,471,,Dimensions,OpenAlex,466,2022,1.0107296137339057,2297-8739
2297-8739_2023,594,,Dimensions,OpenAlex,593,2023,1.0016863406408094,2297-8739
2297-8747_2019,100,,Dimensions,OpenAlex,102,2019,0.9803921568627451,2297-8747
2297-8747_2020,78,,Dimensions,OpenAlex,83,2020,0.9397590361445783,2297-8747
2297-8747_2021,77,,Dimensions,OpenAlex,80,2021,0.9625,2297-8747
2297-8747_2022,110,,Dimensions,OpenAlex,113,2022,0.9734513274336283,2297-8747
2297-8747_2023,106,,Dimensions,OpenAlex,111,2023,0.954954955,2297-8747
2297-900X_2019,80,,Dimensions,OpenAlex,83,2019,0.963855422,2297-900X
2297-900X_2020,113,,Dimensions,OpenAlex,119,2020,0.9495798319327731,2297-900X
2297-900X_2021,254,,Dimensions,OpenAlex,269,2021,0.9442379182156134,2297-900X
2297-900X_2022,285,,Dimensions,OpenAlex,291,2022,0.979381443,2297-900X
2297-900X_2023,238,,Dimensions,OpenAlex,242,2023,0.9834710743801653,2297-900X
2300-7575_2023,16,,Dimensions,OpenAlex,19,2023,0.8421052631578947,2300-7575
2304-6732_2019,130,,Dimensions,OpenAlex,131,2019,0.9923664122137404,2304-6732
2304-6732_2020,133,,Dimensions,OpenAlex,137,2020,0.9708029197080292,2304-6732
2304-6732_2021,600,,Dimensions,OpenAlex,607,2021,0.9884678747940692,2304-6732
2304-6732_2022,1014,,Dimensions,OpenAlex,1026,2022,0.9883040935672515,2304-6732
2304-6732_2023,1379,,Dimensions,OpenAlex,1392,2023,0.9906609195402298,2304-6732
2304-6740_2019,140,,Dimensions,OpenAlex,146,2019,0.95890411,2304-6740
2304-6740_2020,63,,Dimensions,OpenAlex,67,2020,0.9402985074626866,2304-6740
2304-6740_2021,92,,Dimensions,OpenAlex,96,2021,0.9583333333333334,2304-6740
2304-6740_2022,274,,Dimensions,OpenAlex,278,2022,0.9856115107913669,2304-6740
2304-6740_2023,475,,Dimensions,OpenAlex,485,2023,0.979381443,2304-6740
2304-6767_2019,115,,Dimensions,OpenAlex,117,2019,0.9829059829059829,2304-6767
2304-6767_2020,133,,Dimensions,OpenAlex,136,2020,0.9779411764705882,2304-6767
2304-6767_2021,151,,Dimensions,OpenAlex,153,2021,0.9869281045751634,2304-6767
2304-6767_2022,241,,Dimensions,OpenAlex,243,2022,0.9917695473251029,2304-6767
2304-6767_2023,288,,Dimensions,OpenAlex,288,2023,1,2304-6767
2304-6775_2019,61,,Dimensions,OpenAlex,66,2019,0.9242424242424242,2304-6775
2304-6775_2020,50,,Dimensions,OpenAlex,54,2020,0.9259259259259259,2304-6775
2304-6775_2021,56,,Dimensions,OpenAlex,58,2021,0.9655172413793104,2304-6775
2304-6775_2022,49,,Dimensions,OpenAlex,52,2022,0.9423076923076923,2304-6775
2304-6775_2023,46,,Dimensions,OpenAlex,52,2023,0.8846153846153846,2304-6775
2304-8158_2019,705,,Dimensions,OpenAlex,707,2019,0.9971711456859972,2304-8158
2304-8158_2020,1892,,Dimensions,OpenAlex,1902,2020,0.9947423764458465,2304-8158
2304-8158_2021,3130,,Dimensions,OpenAlex,3177,2021,0.9852061693421467,2304-8158
2304-8158_2022,4104,,Dimensions,OpenAlex,4110,2022,0.9985401459854014,2304-8158
2304-8158_2023,4385,,Dimensions,OpenAlex,4389,2023,0.999088631,2304-8158
2305-6290_2019,19,,Dimensions,OpenAlex,20,2019,0.95,2305-6290
2305-6290_2020,35,,Dimensions,OpenAlex,36,2020,0.9722222222222222,2305-6290
2305-6290_2021,87,,Dimensions,OpenAlex,92,2021,0.9456521739130435,2305-6290
2305-6290_2022,83,,Dimensions,OpenAlex,84,2022,0.9880952380952381,2305-6290
2305-6290_2023,98,,Dimensions,OpenAlex,103,2023,0.9514563106796117,2305-6290
2305-6304_2019,61,,Dimensions,OpenAlex,62,2019,0.9838709677419355,2305-6304
2305-6304_2020,123,,Dimensions,OpenAlex,126,2020,0.9761904761904762,2305-6304
2305-6304_2021,363,,Dimensions,OpenAlex,365,2021,0.9945205479452055,2305-6304
2305-6304_2022,813,,Dimensions,OpenAlex,814,2022,0.9987714987714987,2305-6304
2305-6304_2023,990,,Dimensions,OpenAlex,991,2023,0.9989909182643795,2305-6304
2305-6320_2019,100,,Dimensions,OpenAlex,102,2019,0.9803921568627451,2305-6320
2305-6320_2020,68,,Dimensions,OpenAlex,69,2020,0.9855072463768116,2305-6320
2305-6320_2021,77,,Dimensions,OpenAlex,80,2021,0.9625,2305-6320
2305-6320_2022,68,,Dimensions,OpenAlex,70,2022,0.9714285714285714,2305-6320
2305-6320_2023,55,,Dimensions,OpenAlex,55,2023,1,2305-6320
2305-6703_2021,12,,Dimensions,OpenAlex,14,2021,0.8571428571428571,2305-6703
2305-6703_2022,34,,Dimensions,OpenAlex,34,2022,1,2305-6703
2305-6703_2023,26,,Dimensions,OpenAlex,28,2023,0.9285714285714286,2305-6703
2305-7084_2019,90,,Dimensions,OpenAlex,91,2019,0.989010989,2305-7084
2305-7084_2020,62,,Dimensions,OpenAlex,65,2020,0.9538461538461539,2305-7084
2305-7084_2021,86,,Dimensions,OpenAlex,89,2021,0.9662921348314607,2305-7084
2305-7084_2022,98,,Dimensions,OpenAlex,99,2022,0.98989899,2305-7084
2305-7084_2023,120,,Dimensions,OpenAlex,123,2023,0.975609756,2305-7084
2306-5338_2019,97,,Dimensions,OpenAlex,99,2019,0.9797979797979798,2306-5338
2306-5338_2020,93,,Dimensions,OpenAlex,95,2020,0.9789473684210527,2306-5338
2306-5338_2021,191,,Dimensions,OpenAlex,194,2021,0.9845360824742269,2306-5338
2306-5338_2022,223,,Dimensions,OpenAlex,232,2022,0.9612068965517241,2306-5338
2306-5338_2023,233,,Dimensions,OpenAlex,236,2023,0.9872881355932204,2306-5338
2306-5354_2019,112,,Dimensions,OpenAlex,113,2019,0.9911504424778761,2306-5354
2306-5354_2020,158,,Dimensions,OpenAlex,160,2020,0.9875,2306-5354
2306-5354_2021,229,,Dimensions,OpenAlex,230,2021,0.9956521739130435,2306-5354
2306-5354_2022,849,,Dimensions,OpenAlex,850,2022,0.9988235294117647,2306-5354
2306-5354_2023,1402,,Dimensions,OpenAlex,1403,2023,0.9992872416250891,2306-5354
2306-5710_2019,64,,Dimensions,OpenAlex,69,2019,0.927536232,2306-5710
2306-5710_2020,71,,Dimensions,OpenAlex,75,2020,0.9466666666666667,2306-5710
2306-5710_2021,74,,Dimensions,OpenAlex,79,2021,0.9367088607594937,2306-5710
2306-5710_2022,80,,Dimensions,OpenAlex,84,2022,0.9523809523809523,2306-5710
2306-5710_2023,100,,Dimensions,OpenAlex,105,2023,0.9523809523809523,2306-5710
2306-5729_2019,142,,Dimensions,OpenAlex,147,2019,0.9659863945578231,2306-5729
2306-5729_2020,114,,Dimensions,OpenAlex,116,2020,0.9827586206896551,2306-5729
2306-5729_2021,135,,Dimensions,OpenAlex,137,2021,0.9854014598540146,2306-5729
2306-5729_2022,187,,Dimensions,OpenAlex,192,2022,0.9739583333333334,2306-5729
2306-5729_2023,180,,Dimensions,OpenAlex,184,2023,0.9782608695652174,2306-5729
2306-7381_2019,101,,Dimensions,OpenAlex,102,2019,0.9901960784313726,2306-7381
2306-7381_2020,204,,Dimensions,OpenAlex,207,2020,0.9855072463768116,2306-7381
2306-7381_2021,340,,Dimensions,OpenAlex,344,2021,0.9883720930232558,2306-7381
2306-7381_2022,717,,Dimensions,OpenAlex,718,2022,0.9986072423398329,2306-7381
2306-7381_2023,683,,Dimensions,OpenAlex,683,2023,1,2306-7381
2307-1877_2023,292,,Dimensions,OpenAlex,272,2023,1.0735294117647058,2307-1877
2307-4108_2023,108,,Dimensions,OpenAlex,117,2023,0.9230769230769231,2307-4108
2308-3417_2019,59,,Dimensions,OpenAlex,61,2019,0.9672131147540983,2308-3417
2308-3417_2020,98,,Dimensions,OpenAlex,102,2020,0.9607843137254902,2308-3417
2308-3417_2021,119,,Dimensions,OpenAlex,121,2021,0.9834710743801653,2308-3417
2308-3417_2022,133,,Dimensions,OpenAlex,139,2022,0.9568345323741008,2308-3417
2308-3417_2023,120,,Dimensions,OpenAlex,137,2023,0.8759124087591241,2308-3417
2308-3425_2019,39,,Dimensions,OpenAlex,40,2019,0.975,2308-3425
2308-3425_2020,56,,Dimensions,OpenAlex,58,2020,0.9655172413793104,2308-3425
2308-3425_2021,193,,Dimensions,OpenAlex,195,2021,0.9897435897435898,2308-3425
2308-3425_2022,458,,Dimensions,OpenAlex,462,2022,0.9913419913419913,2308-3425
2308-3425_2023,484,,Dimensions,OpenAlex,485,2023,0.9979381443298969,2308-3425
2309-4710_2021,23,,Dimensions,OpenAlex,28,2021,0.8214285714285714,2309-4710
2309-4710_2022,33,,Dimensions,OpenAlex,40,2022,0.825,2309-4710
2309-4710_2023,25,,Dimensions,OpenAlex,32,2023,0.78125,2309-4710
2309-608X_2019,116,,Dimensions,OpenAlex,120,2019,0.9666666666666667,2309-608X
2309-608X_2020,391,,Dimensions,OpenAlex,394,2020,0.9923857868020305,2309-608X
2309-608X_2021,1105,,Dimensions,OpenAlex,1119,2021,0.9874888293118856,2309-608X
2309-608X_2022,1312,,Dimensions,OpenAlex,1315,2022,0.9977186311787072,2309-608X
2309-608X_2023,1152,,Dimensions,OpenAlex,1155,2023,0.9974025974025974,2309-608X
2310-2861_2019,45,,Dimensions,OpenAlex,46,2019,0.9782608695652174,2310-2861
2310-2861_2020,48,,Dimensions,OpenAlex,50,2020,0.96,2310-2861
2310-2861_2021,299,,Dimensions,OpenAlex,301,2021,0.9933554817275747,2310-2861
2310-2861_2022,833,,Dimensions,OpenAlex,834,2022,0.9988009592326139,2310-2861
2310-2861_2023,969,,Dimensions,OpenAlex,969,2023,1,2310-2861
2311-5521_2019,200,,Dimensions,OpenAlex,207,2019,0.966183575,2311-5521
2311-5521_2020,252,,Dimensions,OpenAlex,263,2020,0.9581749049429658,2311-5521
2311-5521_2021,461,,Dimensions,OpenAlex,467,2021,0.987152034,2311-5521
2311-5521_2022,380,,Dimensions,OpenAlex,383,2022,0.9921671018276762,2311-5521
2311-5521_2023,317,,Dimensions,OpenAlex,320,2023,0.990625,2311-5521
2311-553X_2019,50,,Dimensions,OpenAlex,51,2019,0.9803921568627451,2311-553X
2311-553X_2020,49,,Dimensions,OpenAlex,49,2020,1,2311-553X
2311-553X_2021,75,,Dimensions,OpenAlex,79,2021,0.9493670886075949,2311-553X
2311-553X_2022,80,,Dimensions,OpenAlex,81,2022,0.9876543209876543,2311-553X
2311-553X_2023,75,,Dimensions,OpenAlex,75,2023,1,2311-553X
2311-5629_2020,81,,Dimensions,OpenAlex,83,2020,0.9759036144578314,2311-5629
2311-5629_2021,82,,Dimensions,OpenAlex,86,2021,0.9534883720930233,2311-5629
2311-5629_2022,80,,Dimensions,OpenAlex,83,2022,0.963855422,2311-5629
2311-5629_2023,119,,Dimensions,OpenAlex,120,2023,0.9916666666666667,2311-5629
2311-5637_2019,98,,Dimensions,OpenAlex,102,2019,0.9607843137254902,2311-5637
2311-5637_2020,122,,Dimensions,OpenAlex,127,2020,0.9606299212598425,2311-5637
2311-5637_2021,328,,Dimensions,OpenAlex,334,2021,0.9820359281437125,2311-5637
2311-5637_2022,767,,Dimensions,OpenAlex,775,2022,0.9896774193548387,2311-5637
2311-5637_2023,1009,,Dimensions,OpenAlex,1024,2023,0.985351563,2311-5637
2311-7524_2019,74,,Dimensions,OpenAlex,76,2019,0.9736842105263158,2311-7524
2311-7524_2020,111,,Dimensions,OpenAlex,114,2020,0.9736842105263158,2311-7524
2311-7524_2021,622,,Dimensions,OpenAlex,631,2021,0.9857369255150554,2311-7524
2311-7524_2022,1200,,Dimensions,OpenAlex,1222,2022,0.9819967266775778,2311-7524
2311-7524_2023,1337,,Dimensions,OpenAlex,1355,2023,0.9867158671586715,2311-7524
2311-7680_2022,32,,Dimensions,OpenAlex,32,2022,1,2311-7680
2311-7680_2023,25,,Dimensions,OpenAlex,26,2023,0.9615384615384616,2311-7680
2312-7481_2019,63,,Dimensions,OpenAlex,68,2019,0.9264705882352942,2312-7481
2312-7481_2020,75,,Dimensions,OpenAlex,78,2020,0.9615384615384616,2312-7481
2312-7481_2021,157,,Dimensions,OpenAlex,162,2021,0.9691358024691358,2312-7481
2312-7481_2022,196,,Dimensions,OpenAlex,199,2022,0.9849246231155779,2312-7481
2312-7481_2023,215,,Dimensions,OpenAlex,220,2023,0.9772727272727273,2312-7481
2313-0105_2019,75,,Dimensions,OpenAlex,76,2019,0.9868421052631579,2313-0105
2313-0105_2020,60,,Dimensions,OpenAlex,62,2020,0.967741935,2313-0105
2313-0105_2021,83,,Dimensions,OpenAlex,86,2021,0.9651162790697675,2313-0105
2313-0105_2022,321,,Dimensions,OpenAlex,324,2022,0.9907407407407407,2313-0105
2313-0105_2023,573,,Dimensions,OpenAlex,582,2023,0.9845360824742269,2313-0105
2313-4321_2019,44,,Dimensions,OpenAlex,45,2019,0.9777777777777777,2313-4321
2313-4321_2020,33,,Dimensions,OpenAlex,34,2020,0.9705882352941176,2313-4321
2313-4321_2021,80,,Dimensions,OpenAlex,81,2021,0.9876543209876543,2313-4321
2313-4321_2022,93,,Dimensions,OpenAlex,96,2022,0.96875,2313-4321
2313-4321_2023,94,,Dimensions,OpenAlex,96,2023,0.9791666666666666,2313-4321
2313-433X_2019,79,,Dimensions,OpenAlex,81,2019,0.9753086419753086,2313-433X
2313-433X_2020,145,,Dimensions,OpenAlex,146,2020,0.9931506849315068,2313-433X
2313-433X_2021,276,,Dimensions,OpenAlex,278,2021,0.9928057553956835,2313-433X
2313-433X_2022,330,,Dimensions,OpenAlex,331,2022,0.9969788519637462,2313-433X
2313-433X_2023,281,,Dimensions,OpenAlex,281,2023,1,2313-433X
2313-576X_2019,86,,Dimensions,OpenAlex,87,2019,0.9885057471264368,2313-576X
2313-576X_2020,55,,Dimensions,OpenAlex,57,2020,0.9649122807017544,2313-576X
2313-576X_2021,83,,Dimensions,OpenAlex,87,2021,0.9540229885057471,2313-576X
2313-576X_2022,81,,Dimensions,OpenAlex,82,2022,0.9878048780487805,2313-576X
2313-576X_2023,95,,Dimensions,OpenAlex,96,2023,0.9895833333333334,2313-576X
2313-5778_2019,77,,Dimensions,OpenAlex,81,2019,0.9506172839506173,2313-5778
2313-5778_2020,107,,Dimensions,OpenAlex,115,2020,0.9304347826086956,2313-5778
2313-5778_2021,103,,Dimensions,OpenAlex,107,2021,0.9626168224299065,2313-5778
2313-5778_2022,89,,Dimensions,OpenAlex,92,2022,0.967391304,2313-5778
2313-5778_2023,98,,Dimensions,OpenAlex,102,2023,0.9607843137254902,2313-5778
2313-5786_2020,3,,Dimensions,OpenAlex,3,2020,1,2313-5786
2313-5786_2021,18,,Dimensions,OpenAlex,20,2021,0.9,2313-5786
2313-5786_2022,13,,Dimensions,OpenAlex,14,2022,0.9285714285714286,2313-5786
2313-5786_2023,13,,Dimensions,OpenAlex,13,2023,1,2313-5786
2313-7673_2019,75,,Dimensions,OpenAlex,77,2019,0.974025974,2313-7673
2313-7673_2020,68,,Dimensions,OpenAlex,70,2020,0.9714285714285714,2313-7673
2313-7673_2021,73,,Dimensions,OpenAlex,74,2021,0.9864864864864865,2313-7673
2313-7673_2022,250,,Dimensions,OpenAlex,251,2022,0.9960159362549801,2313-7673
2313-7673_2023,618,,Dimensions,OpenAlex,618,2023,1,2313-7673
2314-4335_2023,3,,Dimensions,OpenAlex,3,2023,1,2314-4335
2314-4378_2023,32,,Dimensions,OpenAlex,32,2023,1,2314-4378
2314-4394_2023,5,,Dimensions,OpenAlex,5,2023,1,2314-4394
2314-4785_2023,274,,Dimensions,OpenAlex,375,2023,0.7306666666666667,2314-4785
2314-4939_2023,25,,Dimensions,OpenAlex,25,2023,1,2314-4939
2314-5749_2023,2,,Dimensions,OpenAlex,2,2023,1,2314-5749
2314-5757_2023,6,,Dimensions,OpenAlex,6,2023,1,2314-5757
2314-5765_2023,61,,Dimensions,OpenAlex,61,2023,1,2314-5765
2314-6141_2023,324,,Dimensions,OpenAlex,337,2023,0.9614243323442137,2314-6141
2314-615X_2023,8,,Dimensions,OpenAlex,8,2023,1,2314-615X
2314-6176_2023,2,,Dimensions,OpenAlex,2,2023,1,2314-6176
2314-6486_2023,3,,Dimensions,OpenAlex,3,2023,1,2314-6486
2314-6753_2023,80,,Dimensions,OpenAlex,80,2023,1,2314-6753
2314-7156_2023,122,,Dimensions,OpenAlex,123,2023,0.991869919,2314-7156
2314-7539_2023,38,,Dimensions,OpenAlex,39,2023,0.9743589743589743,2314-7539
2314-758X_2023,11,,Dimensions,OpenAlex,11,2023,1,2314-758X
2314-7784_2023,27,,Dimensions,OpenAlex,27,2023,1,2314-7784
2314-8888_2023,66,,Dimensions,OpenAlex,174,2023,0.3793103448275862,2314-8888
2319-4170_2023,70,,Dimensions,OpenAlex,96,2023,0.7291666666666666,2319-4170
2324-2426_2022,19,,Dimensions,OpenAlex,20,2022,0.95,2324-2426
2324-2426_2023,25,,Dimensions,OpenAlex,28,2023,0.8928571428571429,2324-2426
2324-9269_2019,523,,Dimensions,OpenAlex,541,2019,0.966728281,2324-9269
2324-9269_2020,434,,Dimensions,OpenAlex,461,2020,0.9414316702819957,2324-9269
2324-9269_2021,247,,Dimensions,OpenAlex,254,2021,0.9724409448818898,2324-9269
